"REGIONE";"PROVINCIA";"NUM_REFERENDUM";"QUESITO";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"NUMVOTISI";"NUMVOTINO";"SCHEDE_BIANCHE"
"PIEMONTE";"Novara";"3";"Finanziamento pubblico dei partiti";426948;203682;"357005";"173800";"312950";26068;"10967"
"SARDEGNA";"Nuoro";"1";"Competenze USL";224839;111121;"147711";"73186";"119618";20071;"4934"
"SARDEGNA";"Nuoro";"3";"Finanziamento pubblico dei partiti";224839;111121;"147746";"73252";"126880";13410;"4435"
"SARDEGNA";"Nuoro";"4";"Casse Risparmio e Monti Pieta'";224839;111121;"147690";"73181";"124542";14537;"5382"
"SARDEGNA";"Nuoro";"5";"Ministero delle partecipazioni statali";224839;111121;"147680";"73176";"125280";14124;"5234"
"SARDEGNA";"Nuoro";"7";"Ministero agricoltura e foreste";224839;111121;"147716";"73197";"101906";38203;"4733"
"SARDEGNA";"Nuoro";"6";"Elezione Senato della Repubblica";224839;111121;"147887";"73317";"118519";22312;"4152"
"SARDEGNA";"Nuoro";"8";"Ministero turismo e spettacolo";224839;111121;"147818";"73214";"117723";22137;"4894"
"SARDEGNA";"Nuoro";"2";"Stupefacenti e sostanze  psicotrope";224839;111121;"147887";"73317";"88230";51696;"4619"
"VENETO";"Padova";"7";"Ministero agricoltura e foreste";691122;332788;"619522";"302221";"453528";143512;"15344"
"VENETO";"Padova";"6";"Elezione Senato della Repubblica";691122;332788;"620376";"302742";"532757";66370;"13947"
"VENETO";"Padova";"1";"Competenze USL";691122;332788;"619512";"302212";"525008";71965;"14975"
"VENETO";"Padova";"2";"Stupefacenti e sostanze  psicotrope";691122;332788;"620033";"302517";"320009";275633;"15007"
"VENETO";"Padova";"3";"Finanziamento pubblico dei partiti";691122;332788;"619913";"302509";"564256";34571;"14056"
"VENETO";"Padova";"4";"Casse Risparmio e Monti Pieta'";691122;332788;"619618";"302304";"561714";34807;"15726"
"VENETO";"Padova";"5";"Ministero delle partecipazioni statali";691122;332788;"619549";"302240";"567031";30511;"15070"
"VENETO";"Padova";"8";"Ministero turismo e spettacolo";691122;332788;"619417";"302149";"534534";61999;"15663"
"SICILIA";"Palermo";"3";"Finanziamento pubblico dei partiti";1025199;493753;"638194";"328994";"462214";116212;"32216"
"SICILIA";"Palermo";"8";"Ministero turismo e spettacolo";1025199;493753;"637738";"328879";"395732";181065;"32857"
"SICILIA";"Palermo";"6";"Elezione Senato della Repubblica";1025199;493753;"638564";"329270";"342412";240153;"29004"
"SICILIA";"Palermo";"7";"Ministero agricoltura e foreste";1025199;493753;"638001";"328886";"368090";208106;"34361"
"SICILIA";"Palermo";"4";"Casse Risparmio e Monti Pieta'";1025199;493753;"638973";"329119";"449844";123013;"36462"
"SICILIA";"Palermo";"2";"Stupefacenti e sostanze  psicotrope";1025199;493753;"638141";"328884";"329678";248530;"31776"
"SICILIA";"Palermo";"1";"Competenze USL";1025199;493753;"638057";"328972";"425327";139349;"33733"
"SICILIA";"Palermo";"5";"Ministero delle partecipazioni statali";1025199;493753;"637357";"328564";"450816";124034;"35857"
"EMILIA ROM.";"Parma";"6";"Elezione Senato della Repubblica";346477;165441;"292496";"143078";"239905";41561;"7153"
"EMILIA ROM.";"Parma";"1";"Competenze USL";346477;165441;"292166";"142918";"229683";48507;"9844"
"EMILIA ROM.";"Parma";"2";"Stupefacenti e sostanze  psicotrope";346477;165441;"292300";"142982";"156456";122179;"9015"
"EMILIA ROM.";"Parma";"3";"Finanziamento pubblico dei partiti";346477;165441;"292246";"142932";"257410";22274;"8675"
"EMILIA ROM.";"Parma";"4";"Casse Risparmio e Monti Pieta'";346477;165441;"292117";"142844";"256517";21410;"10139"
"EMILIA ROM.";"Parma";"5";"Ministero delle partecipazioni statali";346477;165441;"292385";"143119";"257675";19908;"10486"
"EMILIA ROM.";"Parma";"7";"Ministero agricoltura e foreste";346477;165441;"292079";"142833";"186005";91826;"10173"
"EMILIA ROM.";"Parma";"8";"Ministero turismo e spettacolo";346477;165441;"292008";"142784";"236533";40388;"11023"
"LOMBARDIA";"Pavia";"5";"Ministero delle partecipazioni statali";425411;200859;"361307";"175864";"315227";25584;"15192"
"LOMBARDIA";"Pavia";"2";"Stupefacenti e sostanze  psicotrope";425411;200859;"361960";"176157";"191761";149521;"14530"
"LOMBARDIA";"Pavia";"1";"Competenze USL";425411;200859;"361537";"175864";"289160";52180;"14553"
"LOMBARDIA";"Pavia";"4";"Casse Risparmio e Monti Pieta'";425411;200859;"361145";"175917";"312834";26734;"16123"
"LOMBARDIA";"Pavia";"6";"Elezione Senato della Repubblica";425411;200859;"361872";"176200";"301825";41877;"12931"
"LOMBARDIA";"Pavia";"7";"Ministero agricoltura e foreste";425411;200859;"361489";"175906";"255595";85467;"15012"
"LOMBARDIA";"Pavia";"8";"Ministero turismo e spettacolo";425411;200859;"361201";"175780";"296190";43772;"15864"
"LOMBARDIA";"Pavia";"3";"Finanziamento pubblico dei partiti";425411;200859;"361541";"175993";"316557";26333;"13412"
"UMBRIA";"Perugia";"8";"Ministero turismo e spettacolo";508064;244782;"413324";"206697";"319165";72289;"14125"
"UMBRIA";"Perugia";"1";"Competenze USL";508064;244782;"413584";"206830";"316419";74902;"14050"
"UMBRIA";"Perugia";"2";"Stupefacenti e sostanze  psicotrope";508064;244782;"413986";"207181";"234482";157727;"12911"
"UMBRIA";"Perugia";"3";"Finanziamento pubblico dei partiti";508064;244782;"413806";"206990";"358404";35308;"12107"
"UMBRIA";"Perugia";"4";"Casse Risparmio e Monti Pieta'";508064;244782;"413402";"206790";"352428";37673;"15226"
"UMBRIA";"Perugia";"5";"Ministero delle partecipazioni statali";508064;244782;"413392";"206763";"356099";35517;"14076"
"UMBRIA";"Perugia";"7";"Ministero agricoltura e foreste";508064;244782;"413544";"206898";"262279";130379;"13309"
"UMBRIA";"Perugia";"6";"Elezione Senato della Repubblica";508064;244782;"413821";"207097";"330305";65044;"11192"
"MARCHE";"Pesaro e Urbino";"6";"Elezione Senato della Repubblica";293716;142945;"240343";"120172";"198757";30577;"6898"
"MARCHE";"Pesaro e Urbino";"1";"Competenze USL";293716;142945;"239978";"119948";"194968";32429;"8405"
"MARCHE";"Pesaro e Urbino";"2";"Stupefacenti e sostanze  psicotrope";293716;142945;"240155";"120087";"142095";85727;"7865"
"MARCHE";"Pesaro e Urbino";"3";"Finanziamento pubblico dei partiti";293716;142945;"240106";"120033";"210737";17866;"7573"
"MARCHE";"Pesaro e Urbino";"4";"Casse Risparmio e Monti Pieta'";293716;142945;"239948";"119926";"209103";17849;"8748"
"MARCHE";"Pesaro e Urbino";"5";"Ministero delle partecipazioni statali";293716;142945;"239861";"119854";"210717";16595;"8572"
"MARCHE";"Pesaro e Urbino";"7";"Ministero agricoltura e foreste";293716;142945;"239998";"119955";"161760";65747;"8374"
"MARCHE";"Pesaro e Urbino";"8";"Ministero turismo e spettacolo";293716;142945;"239802";"119798";"194712";32347;"8714"
"ABRUZZI";"Pescara";"4";"Casse Risparmio e Monti Pieta'";263791;128397;"189214";"94781";"152363";21373;"9413"
"ABRUZZI";"Pescara";"1";"Competenze USL";263791;128397;"189269";"94875";"145135";29618;"8629"
"ABRUZZI";"Pescara";"8";"Ministero turismo e spettacolo";263791;128397;"189228";"94865";"135748";38990;"8665"
"ABRUZZI";"Pescara";"6";"Elezione Senato della Repubblica";263791;128397;"189562";"95047";"141329";35333;"7269"
"ABRUZZI";"Pescara";"5";"Ministero delle partecipazioni statali";263791;128397;"189222";"94858";"153797";20493;"9007"
"ABRUZZI";"Pescara";"3";"Finanziamento pubblico dei partiti";263791;128397;"189420";"94983";"155904";19916;"8001"
"ABRUZZI";"Pescara";"2";"Stupefacenti e sostanze  psicotrope";263791;128397;"189501";"95034";"96412";78991;"8105"
"ABRUZZI";"Pescara";"7";"Ministero agricoltura e foreste";263791;128397;"189244";"94882";"115674";58980;"8708"
"EMILIA ROM.";"Piacenza";"6";"Elezione Senato della Repubblica";236940;113749;"201902";"98902";"164795";25997;"7242"
