"COLLEGIO";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA";"ELETTO";"COGNOME";"NOME";"SESSO"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"VALLEE D'AOSTE";227,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"UNIONE DI CENTRO";11,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"LEGA NORD";18,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"UNION VALDOTAINE PROGRESSISTE";283,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"FRATELLI D'ITALIA";55,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";281,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"AUTONOMIE LIBERTE' DEMOCRATIE";245,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"NATION VAL D'OUTA";5,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"FARE PER FERMARE IL DECLINO";13,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"VALLEE D'AOSTE";477,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"UNIONE DI CENTRO";24,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"CASAPOUND ITALIA";7,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"VERRES";2037;972;1546;742;42;"LEGA NORD";36,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"UNION VALDOTAINE PROGRESSISTE";244,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"FRATELLI D'ITALIA";14,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";123,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"AUTONOMIE LIBERTE' DEMOCRATIE";127,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"FARE PER FERMARE IL DECLINO";13,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"VALLEE D'AOSTE";154,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"UNIONE DI CENTRO";15,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"VILLENEUVE";934;482;730;377;11;"LEGA NORD";8,00;"N";"SPELGATTI";"NICOLETTA";"F"
